Id,Predicted
218906,Entertainment
119933,Technology
111913,Entertainment
48646,Technology
113283,Business
46917,Business
44548,Technology
197635,Business
29222,Technology
101931,Entertainment
102117,Business
270526,Technology
3244,Technology
276591,Entertainment
139733,Business
231154,Entertainment
30077,Business
129125,Technology
227750,Entertainment
23807,Technology
100968,Health
215422,Entertainment
144941,Business
157981,Business
187769,Entertainment
247823,Entertainment
125021,Business
96437,Health
138939,Health
5050,Technology
195685,Business
246039,Entertainment
106002,Business
125224,Business
87955,Health
50569,Business
234749,Entertainment
274459,Entertainment
78240,Health
243093,Entertainment
213728,Entertainment
102149,Technology
107675,Business
91456,Health
1086,Health
23405,Technology
200977,Entertainment
20987,Technology
69589,Technology
23352,Business
271807,Entertainment
108299,Technology
81618,Technology
20846,Business
182696,Business
54408,Technology
171708,Business
163285,Business
200634,Entertainment
116431,Business
23408,Technology
214571,Entertainment
188313,Entertainment
239815,Entertainment
281190,Entertainment
197544,Entertainment
77538,Health
24569,Technology
62873,Technology
14511,Technology
192307,Entertainment
183381,Business
11297,Technology
284378,Entertainment
97280,Technology
32393,Business
122955,Business
275405,Entertainment
290780,Entertainment
129051,Business
163496,Business
51704,Technology
177628,Business
172986,Business
100029,Health
182356,Business
141855,Entertainment
186320,Entertainment
127376,Business
115271,Business
15425,Technology
150423,Business
283373,Entertainment
97192,Business
169287,Entertainment
132453,Entertainment
167137,Business
204503,Entertainment
169328,Entertainment
267433,Entertainment
217571,Entertainment
177576,Business
82144,Health
85037,Entertainment
209998,Business
229736,Entertainment
179139,Business
43447,Technology
109475,Business
223478,Entertainment
33024,Technology
253396,Entertainment
231766,Business
135814,Health
183532,Business
200851,Entertainment
286572,Entertainment
46196,Technology
183367,Business
156996,Business
280337,Entertainment
147573,Business
99103,Health
261612,Entertainment
203634,Entertainment
264953,Business
160587,Business
232905,Entertainment
149813,Health
107399,Health
189172,Entertainment
265784,Entertainment
251996,Business
105624,Business
14010,Technology
140707,Health
193850,Entertainment
63762,Entertainment
3980,Technology
50669,Technology
257921,Health
171188,Health
43445,Technology
182792,Business
207570,Entertainment
3694,Technology
43821,Technology
16534,Business
241323,Entertainment
148125,Business
271773,Entertainment
203824,Entertainment
219199,Entertainment
34054,Technology
133065,Business
162988,Business
233674,Entertainment
14427,Technology
156504,Technology
76234,Entertainment
40809,Entertainment
57743,Technology
28942,Technology
233415,Entertainment
253370,Entertainment
264600,Entertainment
168363,Business
242439,Entertainment
33550,Health
29768,Entertainment
178379,Business
160174,Health
128564,Business
224198,Entertainment
174024,Technology
109138,Technology
267481,Entertainment
109593,Entertainment
287825,Entertainment
37528,Technology
71918,Technology
176809,Business
237442,Entertainment
198977,Entertainment
285867,Entertainment
164705,Business
94556,Entertainment
23063,Technology
225020,Entertainment
45921,Technology
269447,Entertainment
52378,Business
222911,Entertainment
228605,Technology
33272,Technology
211201,Entertainment
174030,Business
232333,Entertainment
203527,Entertainment
28937,Technology
289325,Business
38245,Business
85690,Health
36567,Technology
206578,Entertainment
290620,Entertainment
50097,Technology
222502,Health
230008,Entertainment
62534,Technology
275215,Entertainment
75864,Health
277268,Entertainment
272199,Entertainment
155739,Business
34177,Technology
143922,Technology
14383,Technology
223729,Entertainment
151828,Business
231919,Entertainment
9716,Technology
176623,Health
136432,Business
154466,Business
116377,Business
96889,Health
274342,Entertainment
152864,Business
111642,Business
284017,Entertainment
171093,Entertainment
199256,Entertainment
190936,Entertainment
182528,Business
88512,Health
260485,Entertainment
262419,Entertainment
253597,Entertainment
88282,Technology
56197,Technology
67672,Technology
516,Technology
106612,Business
155925,Business
102492,Health
36626,Technology
153127,Business
42756,Entertainment
229042,Entertainment
97257,Health
148181,Business
140654,Entertainment
82264,Health
89003,Business
208309,Entertainment
108136,Business
161642,Technology
198581,Entertainment
120761,Technology
119570,Business
22456,Business
132012,Business
152194,Business
140308,Technology
6557,Technology
173483,Health
226945,Entertainment
173061,Business
159916,Business
207946,Entertainment
157656,Business
60849,Business
207981,Entertainment
183160,Business
254771,Entertainment
53092,Health
288867,Entertainment
275275,Entertainment
165655,Business
193622,Entertainment
209000,Entertainment
8680,Technology
140073,Business
271337,Entertainment
245086,Entertainment
286321,Entertainment
263716,Entertainment
200363,Entertainment
30293,Entertainment
94601,Technology
250013,Entertainment
95108,Business
275558,Entertainment
98341,Health
260896,Entertainment
142918,Technology
96748,Business
124902,Business
11914,Business
263277,Entertainment
234122,Business
28360,Technology
145252,Business
27804,Technology
113016,Business
75075,Health
108163,Business
220666,Entertainment
212243,Entertainment
248754,Entertainment
253657,Entertainment
263888,Entertainment
197535,Entertainment
111995,Business
104546,Entertainment
26405,Technology
131322,Technology
76919,Entertainment
19004,Business
258451,Entertainment
203014,Entertainment
121914,Health
219037,Health
162557,Business
122728,Technology
90545,Business
152885,Business
283430,Entertainment
208880,Entertainment
265880,Entertainment
4383,Health
276453,Entertainment
95407,Health
234283,Entertainment
29923,Technology
62880,Entertainment
99851,Health
14169,Technology
175632,Business
136163,Business
65344,Technology
201989,Health
41640,Entertainment
270490,Entertainment
127500,Entertainment
263744,Entertainment
156204,Business
289182,Entertainment
288888,Entertainment
252034,Entertainment
141612,Business
246674,Entertainment
290904,Entertainment
239692,Entertainment
204304,Health
219733,Entertainment
244307,Technology
217041,Entertainment
115166,Health
204746,Entertainment
250183,Business
253641,Entertainment
32854,Technology
46088,Technology
57550,Business
271809,Entertainment
222582,Health
163145,Business
223220,Entertainment
171526,Business
240422,Business
14420,Technology
222897,Business
5656,Entertainment
42126,Technology
182995,Business
64948,Business
53657,Technology
52549,Technology
271903,Entertainment
239303,Entertainment
283628,Entertainment
188651,Technology
238598,Business
17488,Technology
140232,Business
14530,Technology
238497,Entertainment
116756,Technology
122998,Business
269434,Entertainment
40236,Health
187925,Entertainment
11644,Business
129525,Technology
113102,Business
173260,Business
265898,Entertainment
266217,Entertainment
99214,Technology
279617,Entertainment
226243,Entertainment
59352,Business
227398,Entertainment
5956,Technology
21656,Entertainment
19075,Business
102983,Health
243994,Entertainment
246581,Entertainment
247525,Entertainment
124435,Business
230151,Health
148317,Business
11162,Technology
6449,Technology
92253,Health
270294,Entertainment
100588,Entertainment
35580,Business
263236,Entertainment
154122,Technology
205636,Entertainment
41498,Health
217271,Entertainment
132037,Business
125035,Business
195238,Entertainment
194202,Entertainment
217468,Entertainment
105138,Health
56969,Technology
86360,Health
67657,Business
217721,Entertainment
217537,Entertainment
185176,Entertainment
96895,Health
272637,Health
11955,Technology
143281,Technology
58045,Technology
17084,Technology
80896,Health
264512,Entertainment
183506,Business
27952,Business
44484,Technology
163138,Business
100060,Health
221189,Entertainment
61846,Technology
178954,Business
289816,Entertainment
197530,Entertainment
52184,Technology
256206,Entertainment
56142,Technology
206794,Entertainment
146624,Business
287328,Entertainment
6679,Technology
278571,Technology
262329,Entertainment
287280,Entertainment
211600,Entertainment
190481,Entertainment
266149,Health
173882,Business
246596,Entertainment
1959,Technology
1741,Entertainment
242900,Entertainment
201311,Entertainment
70272,Business
1213,Technology
17577,Entertainment
79812,Health
262215,Entertainment
46087,Technology
159688,Business
277928,Business
279808,Entertainment
161549,Technology
125842,Business
271275,Entertainment
43584,Technology
282351,Entertainment
280786,Entertainment
124536,Business
117354,Entertainment
260239,Entertainment
282376,Entertainment
238393,Entertainment
65238,Technology
232044,Entertainment
262471,Entertainment
81211,Health
120257,Business
98404,Health
190706,Entertainment
226690,Entertainment
16145,Entertainment
59912,Technology
193193,Entertainment
132894,Business
71966,Technology
273862,Business
117565,Business
210959,Entertainment
272226,Entertainment
203916,Entertainment
52216,Technology
183856,Business
59380,Technology
114030,Business
244678,Entertainment
232680,Entertainment
176840,Business
142667,Business
149621,Business
165439,Business
276587,Entertainment
246837,Entertainment
221224,Entertainment
262630,Entertainment
234511,Entertainment
286993,Entertainment
36766,Business
50177,Technology
173659,Business
137104,Business
24078,Health
275932,Entertainment
83265,Health
108836,Health
64583,Business
70957,Business
215313,Entertainment
106148,Business
10292,Technology
222935,Health
213400,Entertainment
106144,Business
80970,Health
122799,Business
77457,Entertainment
182924,Technology
99328,Health
93306,Health
177400,Business
70243,Technology
117719,Health
228425,Entertainment
6907,Health
158593,Business
108716,Business
215800,Entertainment
218966,Entertainment
210133,Entertainment
209246,Entertainment
150958,Business
17074,Technology
47318,Technology
161748,Technology
5043,Technology
230853,Entertainment
60595,Technology
29864,Health
109205,Business
47502,Technology
84809,Health
236730,Entertainment
20736,Technology
134816,Business
273490,Entertainment
76944,Health
88922,Health
199320,Entertainment
182273,Business
235784,Entertainment
20701,Technology
231851,Entertainment
38132,Entertainment
270273,Entertainment
20001,Business
127130,Business
201642,Entertainment
37002,Technology
95803,Health
242853,Entertainment
16052,Technology
53418,Technology
136273,Business
166706,Business
9760,Technology
143807,Health
104338,Health
157841,Business
31516,Technology
129576,Technology
263985,Entertainment
259765,Entertainment
180557,Business
13101,Technology
143618,Business
167470,Business
258643,Entertainment
260989,Entertainment
26629,Business
23090,Technology
243488,Entertainment
5584,Technology
150964,Business
21863,Entertainment
226934,Entertainment
152828,Business
270029,Entertainment
197949,Entertainment
232004,Entertainment
70739,Technology
48057,Technology
52019,Technology
279275,Business
46124,Technology
26362,Technology
71993,Technology
251798,Business
216715,Entertainment
261607,Health
252381,Health
209362,Entertainment
70793,Technology
5004,Technology
122954,Business
22552,Technology
257373,Entertainment
8304,Technology
106305,Business
33587,Health
175365,Entertainment
1849,Technology
64220,Technology
71721,Technology
215877,Entertainment
229893,Entertainment
34452,Technology
134698,Technology
